,LEG_A,LEG_B,SPREAD
2025-10-10,99.90982144057075,99.89972598800153,0.010095452569215482
2025-10-13,99.90444372711086,99.8957761585357,0.008667568575165738
2025-10-14,99.91270051350328,99.90492605460115,0.007774458902138835
2025-10-15,99.91967452719021,99.91142267905977,0.008251848130436423
2025-10-16,99.9103266090189,99.90237867720528,0.007947931813618333
2025-10-17,99.92026555030107,99.91196662210973,0.008298928191336912
2025-10-20,99.9274512137548,99.91876217139693,0.008689042357850984
2025-10-21,99.92867047262851,99.91838651363544,0.010283958993067905
2025-10-22,99.92124723804824,99.91147676773356,0.009770470314679645
2025-10-23,99.91285517786248,99.90502291691784,0.007832260944638259
2025-10-24,99.90767855209346,99.89856387808909,0.00911467400436788
2025-10-27,99.91330449672637,99.90467979724549,0.008624699480875096
2025-10-28,99.90394824505236,99.89398774108092,0.009960503971444316
2025-10-29,99.90852336753855,99.8981589054241,0.010364462114449368
2025-10-30,99.89630581224978,99.88618882552947,0.010116986720303608
2025-10-31,99.89446512640538,99.88398901690717,0.010476109498209473
2025-11-03,99.89576160395113,99.88291059339869,0.012851010552441608
2025-11-04,99.92041290540172,99.9050471374928,0.015365767908914101
2025-11-05,99.90683974884651,99.89150851946263,0.015331229383878606
2025-11-06,99.92175989451141,99.90634852037394,0.015411374137477441
2025-11-07,99.92345831865129,99.90681332186047,0.016644996790816692
2025-11-10,99.92777003783144,99.91232257694507,0.015447460886368728
2025-11-11,99.92915351696533,99.91340902574868,0.01574449121665065
2025-11-12,99.93380078514728,99.91821383433579,0.015586950811495434
2025-11-13,99.93246393410365,99.91660520207859,0.01585873202506345
2025-11-14,99.94720443591824,99.93252151285097,0.014682923067273595
2025-11-17,99.94283972447599,99.9302759993439,0.012563725132081968
2025-11-18,99.95436207019777,99.94450977080972,0.009852299388054743
2025-11-19,99.94811839899565,99.93975206411793,0.008366334877718594
2025-11-20,99.94771588053163,99.93999382167826,0.007722058853380589
2025-11-21,99.93719625500873,99.92990486901519,0.007291385993543091
2025-11-24,99.94194649221221,99.93227229251012,0.009674199702086278
2025-11-25,99.95659775178147,99.9456069107714,0.010990841010067013
2025-11-26,99.95602418998327,99.9463326987427,0.009691491240578646
2025-11-27,99.95425533299623,99.94420268687949,0.01005264611673613
2025-11-28,99.94330916336554,99.93384917052475,0.009459992840795493
2025-12-01,99.94121623683002,99.93218958805811,0.009026648771909524
2025-12-02,99.9254882942328,99.91629979715913,0.00918849707367912
2025-12-03,99.91655951436562,99.90666385958879,0.00989565477682975
2025-12-04,99.91902737482671,99.90963768250614,0.009389692320572726
2025-12-05,99.93241750680413,99.92176200890475,0.01065549789938247
2025-12-08,99.96070961541642,99.95157739189352,0.009132223522893224
2025-12-09,99.95504376456572,99.9459760325394,0.009067732026309575
2025-12-10,99.96959676613217,99.95732823896265,0.012268527169525673
2025-12-11,99.97223429093619,99.95978207897204,0.012452211964143456
2025-12-12,99.97092181446871,99.95676274903131,0.014159065437391557
2025-12-15,99.97544775898598,99.96128576249743,0.014161996488550654
2025-12-16,99.97626692382278,99.96148561376918,0.01478131005359633
2025-12-17,99.9775708810789,99.96297842311034,0.014592457968562598
2025-12-18,99.97368754945063,99.95942559801259,0.014261951438043591
2025-12-19,99.95990645285265,99.94673974701638,0.013166705836271159
2025-12-22,99.94467020082742,99.93106586390194,0.013604336925482413
2025-12-23,99.95140264966024,99.93897911967926,0.012423529980974535
2025-12-24,99.94883564875938,99.93567215964575,0.013163489113634177
2025-12-25,99.94307475976282,99.92864840968268,0.014426350080142222
2025-12-26,99.94335981603005,99.92858617462456,0.014773641405495499
2025-12-29,99.9515091385592,99.93721338778174,0.014295750777469876
2025-12-30,99.95351277798947,99.93875854268168,0.014754235307791946
2025-12-31,99.94715222862305,99.93290398191678,0.014248246706268723
2026-01-01,99.95961515817955,99.94430131420884,0.015313843970708873
2026-01-02,99.97560701320937,99.96272206246783,0.012884950741542693
2026-01-05,99.9807525797626,99.96839271607497,0.012359863687624333
2026-01-06,99.99068921487604,99.9809356327,0.00975358217604838
2026-01-07,100.00330881484417,99.99551624164653,0.007792573197653578
2026-01-08,100.01480980800822,100.00536077573311,0.009449032275120594
2026-01-09,100.02115079977935,100.01064893275735,0.010501867021999123
2026-01-12,100.0273342702501,100.01782221126977,0.009512058980317404
2026-01-13,100.03273087598356,100.02518728595803,0.007543590025537449
2026-01-14,100.02195749923808,100.01820873424104,0.0037487649970450866
2026-01-15,100.02916473080668,100.02613045789025,0.0030342729164318004
2026-01-16,100.01580659109541,100.00974696342817,0.006059627667241382
2026-01-19,100.00806059654417,100.00150115847839,0.0065594380657805675
2026-01-20,100.02129624722225,100.01549386300276,0.005802384219488255
2026-01-21,100.0298984488492,100.02355616931048,0.006342279538715632
2026-01-22,100.04497243174605,100.04064711043016,0.00432532131589141
2026-01-23,100.04245568790918,100.03853928676723,0.003916401141955414
2026-01-26,100.03113319949641,100.02712255106765,0.004010648428758681
2026-01-27,100.0289288275257,100.025058486265,0.003870341260702316
2026-01-28,100.03014914049811,100.02531319416808,0.004835946330026632
2026-01-29,100.03113902766151,100.02590724968688,0.005231777974629367
2026-01-30,100.04267583244908,100.03664356488443,0.006032267564653488
2026-02-02,100.03926312819904,100.03414600333008,0.005117124868959782
2026-02-03,100.04298347291707,100.03677581905792,0.006207653859156704
2026-02-04,100.03329720142273,100.02508654700777,0.008210654414949618
2026-02-05,100.03800037420316,100.03107715721859,0.006923216984570775
2026-02-06,100.03823145970502,100.03248158028934,0.0057498794156774485
2026-02-09,100.03093332632217,100.02354615079435,0.007387175527831818
2026-02-10,100.02877503270042,100.02168755631345,0.00708747638697786
2026-02-11,100.02713327523527,100.01833339995206,0.008799875283221185
2026-02-12,100.02463172394191,100.01645923152915,0.008172492412751978
2026-02-13,100.04254513636458,100.03260431988792,0.009940816476655677
2026-02-16,100.0417606763415,100.03173309867552,0.010027577665983533
2026-02-17,100.03952171523973,100.0292483837864,0.010273331453330023
2026-02-18,100.01874720566363,100.00658404917868,0.012163156484944645
2026-02-19,100.01000513214383,99.99839429660639,0.01161083553744395
2026-02-20,100.00757439789928,99.9972414142403,0.010332983658972816
2026-02-23,100.00091587113751,99.99123003306701,0.009685838070494777
2026-02-24,100.01493294707129,100.00475409352057,0.010178853550706617
2026-02-25,100.01348356931732,100.00535817132719,0.008125397990129799
2026-02-26,100.0265680118105,100.01770396326008,0.008864048550424674
2026-02-27,100.02738505815101,100.01927014724937,0.008114910901635046
2026-03-02,100.02795733651521,100.01846072164359,0.009496614871618432
2026-03-03,100.02726937203809,100.02086461157373,0.0064047604643578115
2026-03-04,100.02750733455431,100.02214438525112,0.005362949303186532
2026-03-05,100.04489528458481,100.04169964852476,0.003195636060051892
2026-03-06,100.0218991773173,100.019769854731,0.002129322586302611
2026-03-09,100.00208371987291,99.99965926696623,0.002424452906680358
2026-03-10,99.99685201156235,99.99467260466886,0.002179406893487004
2026-03-11,99.99719729038172,99.99535440609941,0.001842884282313979
2026-03-12,100.00429833462937,100.00267063049952,0.0016277041298406406
2026-03-13,100.00922920660965,100.00735817566928,0.001871030940369843
2026-03-16,100.00558674748083,100.00500120197106,0.0005855455097826838
2026-03-17,100.01597718441325,100.01450573924998,0.001471445163261011
2026-03-18,100.02647913844478,100.02418449077015,0.002294647674637646
2026-03-19,100.0285197167575,100.02575817836836,0.002761538389138888
2026-03-20,100.03834629248236,100.03490550483322,0.0034407876491348226
2026-03-23,100.04127274511669,100.03748581372781,0.003786931388869938
2026-03-24,100.03585791484886,100.02953708710967,0.006320827739186812
2026-03-25,100.04303608323886,100.03687514914074,0.006160934098122664
2026-03-26,100.04434221446463,100.03861706515818,0.005725149306463926
2026-03-27,100.04455561293219,100.03982525683466,0.004730356097529834
2026-03-30,100.05948514865408,100.05609286378623,0.0033922848678457807
2026-03-31,100.03517642736868,100.03337895247454,0.0017974748941509222
2026-04-01,100.02119958566709,100.02053615580706,0.0006634298600300158
2026-04-02,100.00952888140334,100.00895976577034,0.000569115633003184
2026-04-03,100.00609627492766,100.00511050381182,0.000985771115839032
2026-04-06,100.00375019322999,100.00270781275707,0.0010423804729188448
2026-04-07,99.98887693675226,99.98880731293258,6.962381967701668e-05
2026-04-08,99.97922535642915,99.97802215923164,0.0012031971975157347
2026-04-09,99.97081693964392,99.96869171922711,0.0021252204168170407
2026-04-10,99.99559118056467,99.99368396493783,0.0019072156268402176
2026-04-13,100.01380860004215,100.01273911806906,0.0010694819730897873
2026-04-14,100.00989110586531,100.00813915761078,0.001751948254522346
2026-04-15,100.00645527296224,100.00448040459916,0.001974868363075443
2026-04-16,99.99516323299035,99.99502850704056,0.00013472594978798593
2026-04-17,99.9762819288581,99.97623391923398,4.800962412431345e-05
2026-04-20,99.97531312699401,99.97493536430657,0.0003777626874288832
2026-04-21,99.96553460716157,99.96629335147686,-0.0007587443152846565
2026-04-22,99.96488610184495,99.96539964418686,-0.0005135423419109933
2026-04-23,99.94908404335452,99.9514264140101,-0.0023423706555801326
2026-04-24,99.94166429877141,99.94230464293325,-0.0006403441618373616
2026-04-27,99.94335056972444,99.94241356259494,0.0009370071295013609
2026-04-28,99.94721266570228,99.94660123707459,0.0006114286276964591
2026-04-29,99.9515873852897,99.95052289984595,0.0010644854437543477
2026-04-30,99.93858249544813,99.94056267458754,-0.001980179139408008
2026-05-01,99.94732935274949,99.95075067729486,-0.003421324545377854
2026-05-04,99.93952723578347,99.94329153360856,-0.0037642978250918254
2026-05-05,99.94605581492955,99.95114099801654,-0.005085183086992249
2026-05-06,99.94614942816337,99.95029419768751,-0.0041447695241399315
2026-05-07,99.93258555317259,99.93418107059821,-0.0015955174256255212
2026-05-08,99.92962357612677,99.93268882592356,-0.003065249796794194
2026-05-11,99.9334772135474,99.93757324067883,-0.0040960271314198025
2026-05-12,99.93980686735216,99.94357374927024,-0.0037668819180859863
2026-05-13,99.93859698837771,99.94030415885415,-0.001707170476432825
2026-05-14,99.95411477728372,99.95734844566431,-0.0032336683805948467
2026-05-15,99.9643898849936,99.967284133317,-0.0028942483234015385
2026-05-18,99.96202334382959,99.9626000010604,-0.000576657230813011
2026-05-19,99.96972456195095,99.97237766345701,-0.002653101506056509
2026-05-20,99.98926249680284,99.99350853743991,-0.004246040637076775
2026-05-21,100.00906734281067,100.01381337887177,-0.004746036061109207
2026-05-22,99.99698734400245,100.00235159286109,-0.005364248858641945
2026-05-25,99.98792201289088,99.99221990695423,-0.004297894063360511
2026-05-26,100.00297120075821,100.0069305219224,-0.003959321164184245
